area	x	y	region	density	0-18	19-65	65+	Male	Female
E02001053	-95.9149	3691.84	E08000003	1	2000	4000	2000	50	50
E02004012	-124.686	3768.61	E10000006	1	2000	4000	2000	50	50
E02006783	0.469016	3548.54	E09000023	1	2000	4000	2000	50	50
E02001491	-134.049	3682.84	E08000015	1	2000	4000	2000	50	50
E02006289	65.4337	3602.35	E10000029	1	2000	4000	2000	50	50
E02005562	24.5174	3638.56	E10000020	1	2000	4000	2000	50	50
E02000265	-14.0534	3554.16	E09000009	1	2000	4000	2000	50	50
E02001847	-77.6997	3624.69	E08000025	1	2000	4000	2000	50	50
E02002131	-83.3499	3629.05	E08000030	1	2000	4000	2000	50	50
E02003425	-31.2071	3554.93	E06000040	1	2000	4000	2000	50	50
E02002804	-66.087	3651.93	E06000015	1	2000	4000	2000	50	50
E02004363	11.9065	3503.72	E10000011	1	2000	4000	2000	50	50
E02005926	-58.3911	3591.77	E10000025	1	2000	4000	2000	50	50
E02003523	-2.31578	3505.66	E06000043	1	2000	4000	2000	50	50
E02004168	-151.587	3512.26	E10000008	1	2000	4000	2000	50	50
E02001081	-98.9808	3687.05	E08000003	1	2000	4000	2000	50	50
E02005425	3.98948	3685.36	E10000019	1	2000	4000	2000	50	50
E02003077	-117.487	3544.85	E06000024	1	2000	4000	2000	50	50
E02001916	-79.7672	3618.87	E08000025	1	2000	4000	2000	50	50
E02000036	-11.4398	3561.94	E09000003	1	2000	4000	2000	50	50
E02002461	-60.1759	3704.39	E08000036	1	2000	4000	2000	50	50
E02006625	-15.9117	3507.06	E10000032	1	2000	4000	2000	50	50
E02000653	-1.73533	3552.79	E09000023	1	2000	4000	2000	50	50
E02003283	28.9457	3557.18	E06000033	1	2000	4000	2000	50	50
E02006527	-67.1449	3608.14	E10000031	1	2000	4000	2000	50	50
E02002643	-131.966	3712.98	E06000009	1	2000	4000	2000	50	50
E02003013	-112.952	3553.76	E06000023	1	2000	4000	2000	50	50
E02000024	-8.81875	3564.15	E09000003	1	2000	4000	2000	50	50
E02000243	-15.1172	3556.15	E09000009	1	2000	4000	2000	50	50
E02002624	-109.698	3707.71	E06000008	1	2000	4000	2000	50	50
E02003099	-105.061	3555.95	E06000025	1	2000	4000	2000	50	50
E02004594	14.972	3585.93	E10000012	1	2000	4000	2000	50	50
E02005666	-39.8524	3605.38	E10000021	1	2000	4000	2000	50	50
E02003940	-204.821	3484.68	E06000052	1	2000	4000	2000	50	50
E02005634	-26.6598	3610.51	E10000021	1	2000	4000	2000	50	50
E02000679	-2.22484	3549.07	E09000023	1	2000	4000	2000	50	50
E02001241	-91.1783	3690.52	E08000008	1	2000	4000	2000	50	50
E02005487	-17.2384	3637.25	E10000019	1	2000	4000	2000	50	50
E02006423	-33.1359	3541.81	E10000030	1	2000	4000	2000	50	50
E02000782	3.06414	3557.18	E09000026	1	2000	4000	2000	50	50
E02002282	-71.811	3705.88	E08000034	1	2000	4000	2000	50	50
E02003427	-32.0968	3554.51	E06000040	1	2000	4000	2000	50	50
E02003472	-32.9382	3590.88	E06000042	1	2000	4000	2000	50	50
E02004345	-78.0386	3767.9	E06000047	1	2000	4000	2000	50	50
E02002312	-77.2624	3701.17	E08000034	1	2000	4000	2000	50	50
E02000812	-3.51497	3553.05	E09000028	1	2000	4000	2000	50	50
E02001229	-88.5811	3692.74	E08000008	1	2000	4000	2000	50	50
E02003863	-103.044	3677.7	E06000049	1	2000	4000	2000	50	50
E02005950	-53.687	3570.58	E10000025	1	2000	4000	2000	50	50
E02003946	-235.465	3460.22	E06000052	1	2000	4000	2000	50	50
E02003688	-28.0712	3560.96	E10000002	1	2000	4000	2000	50	50
E02001730	-69.4423	3793.35	E08000021	1	2000	4000	2000	50	50
E02003343	25.1115	3544.06	E06000035	1	2000	4000	2000	50	50
E02004492	21.6994	3570.1	E10000012	1	2000	4000	2000	50	50
E02004540	2.15625	3563.28	E10000012	1	2000	4000	2000	50	50
E02006578	-7.96816	3527.37	E10000032	1	2000	4000	2000	50	50
E02000160	0.392493	3544.58	E09000006	1	2000	4000	2000	50	50
E02002722	1.58199	3705.16	E06000011	1	2000	4000	2000	50	50
E02006579	-6.9591	3527.41	E10000032	1	2000	4000	2000	50	50
E02000174	-5.92273	3556.86	E09000007	1	2000	4000	2000	50	50
E02000804	-14.5112	3548.44	E09000027	1	2000	4000	2000	50	50
E02002965	-94.757	3658.6	E06000021	1	2000	4000	2000	50	50
E02004518	38.5275	3579.84	E10000012	1	2000	4000	2000	50	50
E02005970	-53.6165	3560.66	E10000025	1	2000	4000	2000	50	50
E02000385	-9.19707	3552.66	E09000013	1	2000	4000	2000	50	50
E02004352	-72.2143	3771.39	E06000047	1	2000	4000	2000	50	50
E02002791	-42.0541	3722.11	E06000014	1	2000	4000	2000	50	50
E02003637	-25.0344	3583.43	E06000056	1	2000	4000	2000	50	50
E02006618	-5.69159	3515.51	E10000032	1	2000	4000	2000	50	50
E02004983	-8.09563	3574.78	E10000015	1	2000	4000	2000	50	50
E02006569	-38.6658	3507.94	E10000032	1	2000	4000	2000	50	50
E02006817	-48.8791	3629.88	E06000016	1	2000	4000	2000	50	50
E02003052	-113.732	3549.03	E06000023	1	2000	4000	2000	50	50
E02000142	1.43339	3546.88	E09000006	1	2000	4000	2000	50	50
E02003721	6.33605	3603.33	E10000003	1	2000	4000	2000	50	50
E02004347	-83.4571	3763.67	E06000047	1	2000	4000	2000	50	50
E02004792	-59.4304	3506.84	E10000014	1	2000	4000	2000	50	50
E02005133	61.7491	3545.55	E10000016	1	2000	4000	2000	50	50
E02006059	-113.339	3528.19	E10000027	1	2000	4000	2000	50	50
E02000444	-13.0909	3560.23	E09000015	1	2000	4000	2000	50	50
E02004655	-99.1504	3570.56	E10000013	1	2000	4000	2000	50	50
E02004754	-39.5627	3540.47	E10000014	1	2000	4000	2000	50	50
E02005598	52.0441	3630.73	E10000020	1	2000	4000	2000	50	50
E02006208	-88.0702	3664.31	E10000028	1	2000	4000	2000	50	50
E02006917	-97.6614	3689.92	E08000003	1	2000	4000	2000	50	50
E02000814	-1.66812	3553.33	E09000028	1	2000	4000	2000	50	50
E02004989	-10.2269	3571.87	E10000015	1	2000	4000	2000	50	50
E02006154	-83.1975	3634.62	E10000028	1	2000	4000	2000	50	50
E02000134	0.744696	3547.2	E09000006	1	2000	4000	2000	50	50
E02000967	-6.86629	3555.01	E09000033	1	2000	4000	2000	50	50
E02000262	-11.7493	3554.14	E09000009	1	2000	4000	2000	50	50
E02001921	-85.5108	3618.68	E08000025	1	2000	4000	2000	50	50
E02002890	-49.6492	3654.03	E06000018	1	2000	4000	2000	50	50
E02005098	8.47277	3537.57	E10000016	1	2000	4000	2000	50	50
E02000697	-8.61506	3547.69	E09000024	1	2000	4000	2000	50	50
E02005762	-66.5874	3735.62	E10000023	1	2000	4000	2000	50	50
E02002299	-77.3003	3701.84	E08000034	1	2000	4000	2000	50	50
E02002141	-82.1034	3627.63	E08000030	1	2000	4000	2000	50	50
E02003129	-179.34	3478.05	E06000026	1	2000	4000	2000	50	50
E02005730	-91.4408	3793.06	E06000057	1	2000	4000	2000	50	50
E02006092	-115.459	3514.48	E10000027	1	2000	4000	2000	50	50
E02005690	-49.8202	3589.99	E10000021	1	2000	4000	2000	50	50
E02004437	17.9154	3558.77	E10000012	1	2000	4000	2000	50	50
E02001910	-81.9656	3619.51	E08000025	1	2000	4000	2000	50	50
E02002919	-118.05	3590.89	E06000019	1	2000	4000	2000	50	50
E02004837	-58.8048	3521.81	E10000014	1	2000	4000	2000	50	50
E02000405	-5.74074	3560.33	E09000014	1	2000	4000	2000	50	50
E02002898	-51.1234	3653.08	E06000018	1	2000	4000	2000	50	50
E02005715	-69.2679	3801.23	E06000057	1	2000	4000	2000	50	50
E02006014	-106.416	3618.57	E06000051	1	2000	4000	2000	50	50
E02000620	-4.98509	3552.7	E09000022	1	2000	4000	2000	50	50
E02001809	-66.23	3787.99	E08000024	1	2000	4000	2000	50	50
E02002087	-76.0902	3621.08	E08000029	1	2000	4000	2000	50	50
E02000391	-8.38064	3551.94	E09000013	1	2000	4000	2000	50	50
E02000201	-3.07156	3546.57	E09000008	1	2000	4000	2000	50	50
E02004318	-66.9505	3777.13	E06000047	1	2000	4000	2000	50	50
E02004535	0.566427	3566.13	E10000012	1	2000	4000	2000	50	50
E02004639	-97.7506	3578.5	E10000013	1	2000	4000	2000	50	50
E02006311	68.0413	3619.38	E10000029	1	2000	4000	2000	50	50
E02005057	16.5153	3549.32	E10000016	1	2000	4000	2000	50	50
E02001097	-98.6103	3682.44	E08000003	1	2000	4000	2000	50	50
E02001260	-101.806	3688.91	E08000009	1	2000	4000	2000	50	50
E02002913	-103.703	3594.62	E06000019	1	2000	4000	2000	50	50
E02003689	-24.0183	3559.31	E10000002	1	2000	4000	2000	50	50
E02004608	-90.3329	3580.89	E10000013	1	2000	4000	2000	50	50
E02001283	-102.89	3683.89	E08000009	1	2000	4000	2000	50	50
E02004516	39.6034	3579.95	E10000012	1	2000	4000	2000	50	50
E02003956	-210.745	3477.58	E06000052	1	2000	4000	2000	50	50
E02006205	-92.6189	3665.5	E10000028	1	2000	4000	2000	50	50
E02006928	-0.78036	3552.17	E09000011	1	2000	4000	2000	50	50
E02000242	-13.5955	3556.25	E09000009	1	2000	4000	2000	50	50
E02006425	-32.0288	3540.79	E10000030	1	2000	4000	2000	50	50
E02000549	-17.4507	3549.96	E09000018	1	2000	4000	2000	50	50
E02003426	-32.5379	3555.07	E06000040	1	2000	4000	2000	50	50
E02006061	-121.161	3538.65	E10000027	1	2000	4000	2000	50	50
E02001222	-96.8257	3682.73	E08000007	1	2000	4000	2000	50	50
E02001759	-62.8915	3795.67	E08000022	1	2000	4000	2000	50	50
E02002392	-67.8172	3712.46	E08000035	1	2000	4000	2000	50	50
E02003479	-32.8585	3590.06	E06000042	1	2000	4000	2000	50	50
E02003967	-144.157	3779.21	E10000006	1	2000	4000	2000	50	50
E02005055	14.6913	3549.58	E10000016	1	2000	4000	2000	50	50
E02001715	-71.8401	3795.03	E08000021	1	2000	4000	2000	50	50
E02002262	-77.4717	3705.6	E08000033	1	2000	4000	2000	50	50
E02002492	-53.0871	3771.66	E06000001	1	2000	4000	2000	50	50
E02000514	-17.8541	3555.07	E09000017	1	2000	4000	2000	50	50
E02003554	-61.6233	3514.59	E06000045	1	2000	4000	2000	50	50
E02004528	1.48559	3570.2	E10000012	1	2000	4000	2000	50	50
E02000038	-6.75086	3561.42	E09000003	1	2000	4000	2000	50	50
E02000386	-8.91444	3552.61	E09000013	1	2000	4000	2000	50	50
E02003730	5.31065	3600.69	E10000003	1	2000	4000	2000	50	50
E02005759	-50.0936	3733.57	E10000023	1	2000	4000	2000	50	50
E02000274	-16.9951	3553.51	E09000009	1	2000	4000	2000	50	50
E02000054	-10.037	3559.78	E09000003	1	2000	4000	2000	50	50
E02001130	-92.6793	3692.01	E08000004	1	2000	4000	2000	50	50
E02001769	-62.3133	3794.54	E08000023	1	2000	4000	2000	50	50
E02004691	-45.6956	3535.83	E10000014	1	2000	4000	2000	50	50
E02004985	-9.22469	3574.14	E10000015	1	2000	4000	2000	50	50
E02003570	-60.6392	3512.93	E06000045	1	2000	4000	2000	50	50
E02000825	-3.38845	3552	E09000028	1	2000	4000	2000	50	50
E02002125	-84.7026	3629.94	E08000030	1	2000	4000	2000	50	50
E02004179	-180.668	3526.33	E10000008	1	2000	4000	2000	50	50
E02004502	19.9843	3564.53	E10000012	1	2000	4000	2000	50	50
E02004961	-19.1692	3563.71	E10000015	1	2000	4000	2000	50	50
E02006588	-11.7378	3525.3	E10000032	1	2000	4000	2000	50	50
E02001936	-82.2119	3617.45	E08000025	1	2000	4000	2000	50	50
E02004834	-56.4252	3523.54	E10000014	1	2000	4000	2000	50	50
E02006351	-23.3059	3536.6	E10000030	1	2000	4000	2000	50	50
E02002286	-71.8294	3705.21	E08000034	1	2000	4000	2000	50	50
E02002849	-49.9981	3631.45	E06000016	1	2000	4000	2000	50	50
E02003972	-153.732	3770.91	E10000006	1	2000	4000	2000	50	50
E02005853	-54.384	3657.02	E10000024	1	2000	4000	2000	50	50
E02001732	-73.2254	3793.26	E08000021	1	2000	4000	2000	50	50
E02006259	49.0607	3590.64	E10000029	1	2000	4000	2000	50	50
E02002551	-56.4797	3764.35	E06000004	1	2000	4000	2000	50	50
E02004011	-119.344	3771.67	E10000006	1	2000	4000	2000	50	50
E02005946	-51.9081	3571.43	E10000025	1	2000	4000	2000	50	50
E02006281	31.1274	3604.52	E10000029	1	2000	4000	2000	50	50
E02006828	-57.2532	3655.84	E10000007	1	2000	4000	2000	50	50
E02000693	-7.70821	3547.92	E09000024	1	2000	4000	2000	50	50
E02006394	-24.9347	3548.62	E10000030	1	2000	4000	2000	50	50
E02000192	-4.8738	3554.96	E09000007	1	2000	4000	2000	50	50
E02002223	-77.3247	3711.96	E08000032	1	2000	4000	2000	50	50
E02005670	-39.0897	3604.78	E10000021	1	2000	4000	2000	50	50
E02006659	-97.6831	3548.15	E06000054	1	2000	4000	2000	50	50
E02002829	-49.5355	3633.77	E06000016	1	2000	4000	2000	50	50
E02000836	-3.23407	3550.37	E09000028	1	2000	4000	2000	50	50
E02006400	-23.3451	3544.46	E10000030	1	2000	4000	2000	50	50
E02006006	-69.2902	3571.21	E10000025	1	2000	4000	2000	50	50
E02000780	3.20899	3557.5	E09000026	1	2000	4000	2000	50	50
E02006361	-20.3383	3533.57	E10000030	1	2000	4000	2000	50	50
E02004382	2.77579	3510.38	E10000011	1	2000	4000	2000	50	50
E02005311	-122.997	3695.46	E10000017	1	2000	4000	2000	50	50
E02006198	-90.3791	3643.74	E10000028	1	2000	4000	2000	50	50
E02003663	-36.6778	3576.23	E10000002	1	2000	4000	2000	50	50
E02004122	-67.2966	3645.57	E10000007	1	2000	4000	2000	50	50
E02001632	-62.6264	3684.52	E08000019	1	2000	4000	2000	50	50
E02003858	-96.9474	3679.56	E06000049	1	2000	4000	2000	50	50
E02004727	-55.4184	3510.41	E10000014	1	2000	4000	2000	50	50
E02004760	-36.8802	3536.35	E10000014	1	2000	4000	2000	50	50
E02001142	-95.4118	3699.12	E08000005	1	2000	4000	2000	50	50
E02000061	-8.53763	3558.39	E09000003	1	2000	4000	2000	50	50
E02002351	-62.9447	3715.37	E08000035	1	2000	4000	2000	50	50
E02004738	-48.9055	3508.23	E10000014	1	2000	4000	2000	50	50
E02005954	-53.0171	3569.48	E10000025	1	2000	4000	2000	50	50
E02006694	-94.7658	3532.98	E06000054	1	2000	4000	2000	50	50
E02003381	-45.4818	3547.27	E06000037	1	2000	4000	2000	50	50
E02002881	-53.3405	3655.28	E06000018	1	2000	4000	2000	50	50
E02003278	-18.0841	3579.29	E06000032	1	2000	4000	2000	50	50
E02005294	-115.352	3707.4	E10000017	1	2000	4000	2000	50	50
E02005463	-18.5522	3656.7	E10000019	1	2000	4000	2000	50	50
E02006355	-26.3489	3535.79	E10000030	1	2000	4000	2000	50	50
E02001162	-101.79	3692.79	E08000006	1	2000	4000	2000	50	50
E02004775	-42.4898	3508.81	E10000014	1	2000	4000	2000	50	50
E02006894	-92.2662	3627.69	E08000031	1	2000	4000	2000	50	50
E02000344	2.89247	3548.84	E09000011	1	2000	4000	2000	50	50
E02005624	-50.4953	3606.8	E10000021	1	2000	4000	2000	50	50
E02006072	-125.356	3528.08	E10000027	1	2000	4000	2000	50	50
E02001080	-96.2206	3687.1	E08000003	1	2000	4000	2000	50	50
E02002322	-83.2958	3698.94	E08000034	1	2000	4000	2000	50	50
E02002548	-57.0688	3764.79	E06000004	1	2000	4000	2000	50	50
E02006305	75.9245	3621.05	E10000029	1	2000	4000	2000	50	50
E02005198	-114.23	3701.67	E10000017	1	2000	4000	2000	50	50
E02004491	21.4716	3570.54	E10000012	1	2000	4000	2000	50	50
E02004606	-91.1042	3581.25	E10000013	1	2000	4000	2000	50	50
E02000748	2.25281	3554.4	E09000025	1	2000	4000	2000	50	50
E02004829	-56.7798	3529.11	E10000014	1	2000	4000	2000	50	50
E02003147	-181.37	3475.73	E06000026	1	2000	4000	2000	50	50
E02004672	-94.7735	3580	E10000013	1	2000	4000	2000	50	50
E02003791	7.4859	3595.28	E10000003	1	2000	4000	2000	50	50
E02005647	-31.2148	3614.61	E10000021	1	2000	4000	2000	50	50
E02006308	75.9191	3620.61	E10000029	1	2000	4000	2000	50	50
E02004135	-132.352	3501.39	E10000008	1	2000	4000	2000	50	50
E02000035	-7.86446	3561.7	E09000003	1	2000	4000	2000	50	50
E02001389	-128.233	3683.73	E08000012	1	2000	4000	2000	50	50
E02002903	-51.7389	3650.26	E06000018	1	2000	4000	2000	50	50
E02002968	-95.7318	3657.65	E06000021	1	2000	4000	2000	50	50
E02006775	-98.4121	3613.49	E10000034	1	2000	4000	2000	50	50
E02005496	-24.1238	3684.77	E10000019	1	2000	4000	2000	50	50
E02003729	7.52907	3600.95	E10000003	1	2000	4000	2000	50	50
E02004001	-155.759	3763.78	E10000006	1	2000	4000	2000	50	50
E02005602	58.5633	3627.17	E10000020	1	2000	4000	2000	50	50
E02004148	-147.345	3492.79	E10000008	1	2000	4000	2000	50	50
E02006306	75.0489	3620.93	E10000029	1	2000	4000	2000	50	50
E02003414	-27.2389	3554.21	E06000039	1	2000	4000	2000	50	50
E02004757	-36.1379	3538.45	E10000014	1	2000	4000	2000	50	50
E02001025	-98.6623	3698.38	E08000002	1	2000	4000	2000	50	50
E02004129	-136.722	3508.51	E10000008	1	2000	4000	2000	50	50
E02004534	0.465762	3566.13	E10000012	1	2000	4000	2000	50	50
E02004579	49.797	3577.54	E10000012	1	2000	4000	2000	50	50
E02000876	-2.55515	3555.06	E09000030	1	2000	4000	2000	50	50
E02001150	-97.5364	3697.69	E08000005	1	2000	4000	2000	50	50
E02002741	-3.78708	3695.2	E06000012	1	2000	4000	2000	50	50
E02001521	-64.4662	3695.07	E08000016	1	2000	4000	2000	50	50
E02003314	27.6847	3549.91	E06000035	1	2000	4000	2000	50	50
E02003951	-240.953	3456.84	E06000052	1	2000	4000	2000	50	50
E02005612	-30.6469	3623.18	E10000021	1	2000	4000	2000	50	50
E02005703	-74.0662	3823.13	E06000057	1	2000	4000	2000	50	50
E02002712	-8.7874	3708.46	E06000011	1	2000	4000	2000	50	50
E02003339	22.1088	3544.14	E06000035	1	2000	4000	2000	50	50
E02000595	-7.41921	3552.62	E09000020	1	2000	4000	2000	50	50
E02004426	18.4562	3562.37	E10000012	1	2000	4000	2000	50	50
E02002714	-3.13058	3707.37	E06000011	1	2000	4000	2000	50	50
E02004133	-129.764	3504.26	E10000008	1	2000	4000	2000	50	50
E02000170	-8.74208	3557.2	E09000007	1	2000	4000	2000	50	50
E02004167	-151.011	3512.42	E10000008	1	2000	4000	2000	50	50
E02004615	-76.9826	3591.49	E10000013	1	2000	4000	2000	50	50
E02004897	-8.91852	3567.17	E10000015	1	2000	4000	2000	50	50
E02001498	-131.258	3681.9	E08000015	1	2000	4000	2000	50	50
E02004868	-19.1529	3571.61	E10000015	1	2000	4000	2000	50	50
E02000042	-7.74507	3561.27	E09000003	1	2000	4000	2000	50	50
E02005130	35.5217	3540.13	E10000016	1	2000	4000	2000	50	50
E02005259	-116.056	3710.79	E10000017	1	2000	4000	2000	50	50
E02005588	53.1922	3631.97	E10000020	1	2000	4000	2000	50	50
E02002467	-64.5145	3703.19	E08000036	1	2000	4000	2000	50	50
E02006313	74.6347	3618.06	E10000029	1	2000	4000	2000	50	50
E02006657	-87.0677	3549.59	E06000054	1	2000	4000	2000	50	50
E02001387	-126.131	3683.95	E08000012	1	2000	4000	2000	50	50
E02004320	-59.3395	3784	E06000047	1	2000	4000	2000	50	50
E02005758	-56.7816	3740.07	E10000023	1	2000	4000	2000	50	50
E02003276	-19.1491	3579.94	E06000032	1	2000	4000	2000	50	50
E02004905	-13.7008	3564.36	E10000015	1	2000	4000	2000	50	50
E02001202	-93.9611	3685.05	E08000007	1	2000	4000	2000	50	50
E02001966	-64.9886	3617.85	E08000026	1	2000	4000	2000	50	50
E02003803	-125.82	3670.25	E06000050	1	2000	4000	2000	50	50
E02000179	-7.13548	3556.58	E09000007	1	2000	4000	2000	50	50
E02001388	-126.739	3683.92	E08000012	1	2000	4000	2000	50	50
E02006711	-100.943	3606.78	E10000034	1	2000	4000	2000	50	50
E02006827	-58.3997	3657.68	E10000007	1	2000	4000	2000	50	50
E02001119	-91.1706	3694.27	E08000004	1	2000	4000	2000	50	50
E02001748	-65.6724	3797.1	E08000022	1	2000	4000	2000	50	50
E02003903	-183.149	3474.69	E06000052	1	2000	4000	2000	50	50
E02000165	1.33484	3540.6	E09000006	1	2000	4000	2000	50	50
E02001743	-62.6918	3797.86	E08000022	1	2000	4000	2000	50	50
E02001803	-60.1489	3788.48	E08000024	1	2000	4000	2000	50	50
E02003492	-4.32071	3509.44	E06000043	1	2000	4000	2000	50	50
E02003558	-62.3663	3513.98	E06000045	1	2000	4000	2000	50	50
E02004121	-60.982	3647.76	E10000007	1	2000	4000	2000	50	50
E02004294	-68.6865	3784.6	E06000047	1	2000	4000	2000	50	50
E02006107	-133.871	3520.02	E10000027	1	2000	4000	2000	50	50
E02000655	-2.0146	3551.89	E09000023	1	2000	4000	2000	50	50
E02001394	-127.645	3683.35	E08000012	1	2000	4000	2000	50	50
E02003571	-61.1434	3512.63	E06000045	1	2000	4000	2000	50	50
E02000661	0.375996	3551.1	E09000023	1	2000	4000	2000	50	50
E02001788	-63.52	3791.61	E08000023	1	2000	4000	2000	50	50
E02005347	-52.8994	3641.41	E10000018	1	2000	4000	2000	50	50
E02005458	-24.4075	3663.78	E10000019	1	2000	4000	2000	50	50
E02002926	-111.989	3582.03	E06000019	1	2000	4000	2000	50	50
E02003971	-145.213	3771.23	E10000006	1	2000	4000	2000	50	50
E02003366	-33.8751	3542.81	E06000036	1	2000	4000	2000	50	50
E02004880	4.34048	3580.41	E10000015	1	2000	4000	2000	50	50
E02004432	19.0878	3560.71	E10000012	1	2000	4000	2000	50	50
E02000556	-5.11716	3558.04	E09000019	1	2000	4000	2000	50	50
E02001095	-99.1881	3683.5	E08000003	1	2000	4000	2000	50	50
E02003999	-127.866	3785.11	E10000006	1	2000	4000	2000	50	50
E02006243	17.0718	3605.81	E10000029	1	2000	4000	2000	50	50
E02006254	49.2265	3591.71	E10000029	1	2000	4000	2000	50	50
E02002824	-64.5776	3648.81	E06000015	1	2000	4000	2000	50	50
E02001261	-99.7203	3688.51	E08000009	1	2000	4000	2000	50	50
E02005743	-89.5164	3730.87	E10000023	1	2000	4000	2000	50	50
E02004883	0.00665393	3578.85	E10000015	1	2000	4000	2000	50	50
E02003522	-4.55937	3506.33	E06000043	1	2000	4000	2000	50	50
E02000807	-1.89743	3553.72	E09000028	1	2000	4000	2000	50	50
E02002660	-11.359	3710.48	E06000010	1	2000	4000	2000	50	50
E02000532	-11.2758	3552.5	E09000018	1	2000	4000	2000	50	50
E02000592	-7.69909	3553.16	E09000020	1	2000	4000	2000	50	50
E02001193	-93.9555	3685.91	E08000007	1	2000	4000	2000	50	50
E02004161	-152.138	3499.28	E10000008	1	2000	4000	2000	50	50
E02006565	-26.9456	3517.53	E10000032	1	2000	4000	2000	50	50
E02000185	-8.18384	3556.18	E09000007	1	2000	4000	2000	50	50
E02005919	-52.9043	3646.46	E10000024	1	2000	4000	2000	50	50
E02006545	-23.6981	3506.7	E10000032	1	2000	4000	2000	50	50
E02001243	-89.0844	3690.04	E08000008	1	2000	4000	2000	50	50
E02000387	-9.33749	3552.45	E09000013	1	2000	4000	2000	50	50
E02002927	-112.845	3581.29	E06000019	1	2000	4000	2000	50	50
E02003405	-42.1446	3548.79	E06000038	1	2000	4000	2000	50	50
E02005338	-52.0515	3628.74	E10000018	1	2000	4000	2000	50	50
E02005627	-47.0188	3605.47	E10000021	1	2000	4000	2000	50	50
E02005783	-75.4758	3754.14	E10000023	1	2000	4000	2000	50	50
E02006332	-19.9417	3543.33	E10000030	1	2000	4000	2000	50	50
E02005622	-44.9119	3609.64	E10000021	1	2000	4000	2000	50	50
E02000362	-1.34503	3556.69	E09000012	1	2000	4000	2000	50	50
E02002625	-107.13	3707.4	E06000008	1	2000	4000	2000	50	50
E02004872	-18.8835	3570.62	E10000015	1	2000	4000	2000	50	50
E02002820	-62.3731	3649.83	E06000015	1	2000	4000	2000	50	50
E02004647	-97.5542	3576.57	E10000013	1	2000	4000	2000	50	50
E02004786	-62.7508	3511.11	E10000014	1	2000	4000	2000	50	50
E02000744	1.01792	3554.84	E09000025	1	2000	4000	2000	50	50
E02002383	-68.2396	3712.94	E08000035	1	2000	4000	2000	50	50
E02003723	4.5983	3602.88	E10000003	1	2000	4000	2000	50	50
E02000606	-13.2069	3546.98	E09000021	1	2000	4000	2000	50	50
E02006471	-73.9478	3626.12	E10000031	1	2000	4000	2000	50	50
E02000517	-18.8831	3554.94	E09000017	1	2000	4000	2000	50	50
E02001653	-63.0571	3682.21	E08000019	1	2000	4000	2000	50	50
E02005450	-25.9272	3671.68	E10000019	1	2000	4000	2000	50	50
E02003989	-127.989	3789.09	E10000006	1	2000	4000	2000	50	50
E02003095	-104.731	3556.67	E06000025	1	2000	4000	2000	50	50
E02001593	-59.7718	3686.77	E08000018	1	2000	4000	2000	50	50
E02001674	-63.6813	3680.42	E08000019	1	2000	4000	2000	50	50
E02004777	-42.7099	3504.38	E10000014	1	2000	4000	2000	50	50
E02002809	-60.975	3651.19	E06000015	1	2000	4000	2000	50	50
E02006897	-83.6726	3620.7	E08000025	1	2000	4000	2000	50	50
E02001152	-95.3247	3695.72	E08000005	1	2000	4000	2000	50	50
